,Datetime,hour,day,month,year,Pressure(kPa,Wind_Speed(m/s),Temperature(Â°C),Radiation(W/m^2),Cloud_Coverage(%),Rain(mm/hour),Relative_Humidity(%),wind_lag1,wind_lag3,wind_lag24
12761,2020-06-15 17:00:00,17,15,6,2020,99.98,6.59,29.66,90.65,98.25,9.91,87.66,6.66,6.46,5.25
12762,2020-06-15 18:00:00,18,15,6,2020,100,6.57,29.51,11.82,98.88,7.67,88.21,6.59,6.63,4.8
12763,2020-06-15 19:00:00,19,15,6,2020,100.03,6.69,29.47,0,98.04,6.13,88.33,6.57,6.66,4.75
12764,2020-06-15 20:00:00,20,15,6,2020,100.05,7.03,29.48,0,92.46,5.26,88.45,6.69,6.59,5.01
12765,2020-06-15 21:00:00,21,15,6,2020,100.08,7.17,29.46,0,99.94,8.87,88.91,7.03,6.57,5.28
12766,2020-06-15 22:00:00,22,15,6,2020,100.06,7.16,29.41,0,99.99,13.32,89.42,7.17,6.69,5.49
12767,2020-06-15 23:00:00,23,15,6,2020,100,7.22,29.36,0,99.63,15.38,89.89,7.16,7.03,5.68
12768,2020-06-16 0:00:00,0,16,6,2020,99.91,7.16,29.34,0,99.28,18.03,90.26,7.22,7.17,5.87
12769,2020-06-16 1:00:00,1,16,6,2020,99.84,6.82,29.32,0,99.18,20.21,90.88,7.16,7.16,5.99
12770,2020-06-16 2:00:00,2,16,6,2020,99.8,6.15,29.28,0,100,22.19,91.43,6.82,7.22,5.95
12771,2020-06-16 3:00:00,3,16,6,2020,99.78,5.59,29.19,0,98.98,21.05,91.81,6.15,7.16,5.98
12772,2020-06-16 4:00:00,4,16,6,2020,99.78,5.8,29.01,0,98.54,18.28,92.07,5.59,6.82,5.91
12773,2020-06-16 5:00:00,5,16,6,2020,99.82,7,28.83,4.7,98.04,14.69,92.09,5.8,6.15,5.53
12774,2020-06-16 6:00:00,6,16,6,2020,99.89,8.17,28.72,47.33,98.47,14.03,91.32,7,5.59,5.12
12775,2020-06-16 7:00:00,7,16,6,2020,99.96,8.75,28.65,97.5,99.4,13.4,90.32,8.17,5.8,5.22
12776,2020-06-16 8:00:00,8,16,6,2020,100.03,8.95,28.76,197.62,98.75,12.39,89.06,8.75,7,5.53
12777,2020-06-16 9:00:00,9,16,6,2020,100.05,8.84,28.98,330.17,98.32,10.09,87.64,8.95,8.17,5.74
12778,2020-06-16 10:00:00,10,16,6,2020,100.05,8.05,29.22,368.88,99.43,10.72,86.73,8.84,8.75,5.73
12779,2020-06-16 11:00:00,11,16,6,2020,99.99,6.88,29.38,497.5,100,11.32,86.77,8.05,8.95,5.72
12780,2020-06-16 12:00:00,12,16,6,2020,99.9,6.01,29.5,436.08,99.61,11.78,87.19,6.88,8.84,5.87
12781,2020-06-16 13:00:00,13,16,6,2020,99.8,5.24,29.57,372.15,100,12.95,87.85,6.01,8.05,6.16
12782,2020-06-16 14:00:00,14,16,6,2020,99.72,4.25,29.56,295.58,99.65,13.35,88.28,5.24,6.88,6.46
12783,2020-06-16 15:00:00,15,16,6,2020,99.66,3.65,29.48,224.62,99.07,15.35,88.97,4.25,6.01,6.63
12784,2020-06-16 16:00:00,16,16,6,2020,99.62,3.93,29.42,150.57,100,19.62,89.93,3.65,5.24,6.66
12785,2020-06-16 17:00:00,17,16,6,2020,99.66,4.68,29.39,80.25,100,21.2,90.42,3.93,4.25,6.59
12786,2020-06-16 18:00:00,18,16,6,2020,99.73,5.34,29.42,10.25,100,18.93,89.6,4.68,3.65,6.57
12787,2020-06-16 19:00:00,19,16,6,2020,99.8,5.62,29.43,0,99.16,15.79,88.17,5.34,3.93,6.69
12788,2020-06-16 20:00:00,20,16,6,2020,99.88,6.1,29.45,0,99.72,18.25,87.12,5.62,4.68,7.03
12789,2020-06-16 21:00:00,21,16,6,2020,99.94,6.81,29.47,0,99.66,18.5,87,6.1,5.34,7.17
12790,2020-06-16 22:00:00,22,16,6,2020,99.96,7.49,29.45,0,99.91,20.22,87.69,6.81,5.62,7.16
12791,2020-06-16 23:00:00,23,16,6,2020,99.94,7.89,29.42,0,99.11,25.18,88.58,7.49,6.1,7.22
12792,2020-06-17 0:00:00,0,17,6,2020,99.9,8.17,29.39,0,99.16,33.94,89.19,7.89,6.81,7.16
12793,2020-06-17 1:00:00,1,17,6,2020,99.87,8.3,29.35,0,100,57.2,89.75,8.17,7.49,6.82
12794,2020-06-17 2:00:00,2,17,6,2020,99.83,8.29,29.29,0,99.48,94.8,90.11,8.3,7.89,6.15
12795,2020-06-17 3:00:00,3,17,6,2020,99.81,8.6,29.23,0,99.54,137.32,89.97,8.29,8.17,5.59
12796,2020-06-17 4:00:00,4,17,6,2020,99.79,9.3,29.18,0,99.92,164.84,89.76,8.6,8.3,5.8
12797,2020-06-17 5:00:00,5,17,6,2020,99.82,9.95,29.14,1.25,100,165.08,89.49,9.3,8.29,7
12798,2020-06-17 6:00:00,6,17,6,2020,99.9,10.26,29.16,12.8,98.22,141.27,89.03,9.95,8.6,8.17
12799,2020-06-17 7:00:00,7,17,6,2020,99.98,10.52,29.24,30.33,96.64,98.75,88.12,10.26,9.3,8.75
12800,2020-06-17 8:00:00,8,17,6,2020,100.05,10.91,29.31,48.9,95.98,71.97,87.25,10.52,9.95,8.95
12801,2020-06-17 9:00:00,9,17,6,2020,100.07,11.08,29.41,88.93,98.31,63.67,86.57,10.91,10.26,8.84
12802,2020-06-17 10:00:00,10,17,6,2020,100.06,11.23,29.58,136.62,98.09,50.94,85.79,11.08,10.52,8.05
12803,2020-06-17 11:00:00,11,17,6,2020,100.02,11.38,29.72,319.1,97.79,35.03,85.11,11.23,10.91,6.88
12804,2020-06-17 12:00:00,12,17,6,2020,99.94,11.39,29.77,356.1,98.72,25.65,85.14,11.38,11.08,6.01
12805,2020-06-17 13:00:00,13,17,6,2020,99.87,11.54,29.75,376.95,99.95,21.29,85.43,11.39,11.23,5.24
12806,2020-06-17 14:00:00,14,17,6,2020,99.81,11.63,29.7,312.9,99.15,16.61,85.48,11.54,11.38,4.25
12807,2020-06-17 15:00:00,15,17,6,2020,99.78,11.4,29.68,211.43,98.71,10.8,85.7,11.63,11.39,3.65
12808,2020-06-17 16:00:00,16,17,6,2020,99.79,11.2,29.61,118.2,98.72,7.64,86.28,11.4,11.54,3.93
12809,2020-06-17 17:00:00,17,17,6,2020,99.83,11.15,29.5,58.8,97.1,6.37,86.71,11.2,11.63,4.68
12810,2020-06-17 18:00:00,18,17,6,2020,99.91,11.24,29.46,7.12,99.45,5.96,86.49,11.15,11.4,5.34
12811,2020-06-17 19:00:00,19,17,6,2020,100.01,11.71,29.49,0,99.44,6.05,85.74,11.24,11.2,5.62
12812,2020-06-17 20:00:00,20,17,6,2020,100.09,12.11,29.43,0,99.09,6.06,85.12,11.71,11.15,6.1
12813,2020-06-17 21:00:00,21,17,6,2020,100.16,11.72,29.26,0,100,6.46,84.59,12.11,11.24,6.81
12814,2020-06-17 22:00:00,22,17,6,2020,100.15,10.88,29.12,0,98.32,5.83,83.99,11.72,11.71,7.49
12815,2020-06-17 23:00:00,23,17,6,2020,100.11,10.08,28.96,0,98.2,7.02,85.09,10.88,12.11,7.89
12816,2020-06-18 0:00:00,0,18,6,2020,100.05,9.53,28.88,0,98.68,9.36,86.45,10.08,11.72,8.17
12817,2020-06-18 1:00:00,1,18,6,2020,100.01,9.31,28.87,0,98.74,9.91,86.74,9.53,10.88,8.3
12818,2020-06-18 2:00:00,2,18,6,2020,99.97,9.14,28.86,0,100,12.86,86.48,9.31,10.08,8.29
12819,2020-06-18 3:00:00,3,18,6,2020,99.96,9.01,28.77,0,99.35,12.92,86.41,9.14,9.53,8.6
12820,2020-06-18 4:00:00,4,18,6,2020,99.96,8.99,28.65,0,99.41,14.26,87.13,9.01,9.31,9.3
12821,2020-06-18 5:00:00,5,18,6,2020,99.96,8.97,28.59,1.02,99.42,14.77,88.52,8.99,9.14,9.95
12822,2020-06-18 6:00:00,6,18,6,2020,99.99,8.75,28.77,14.62,97.37,17.13,89.48,8.97,9.01,10.26
12823,2020-06-18 7:00:00,7,18,6,2020,100.03,8.61,29.11,37.67,97.56,18.74,89.17,8.75,8.99,10.52
12824,2020-06-18 8:00:00,8,18,6,2020,100.07,8.76,29.36,62.3,98.39,16.1,88.39,8.61,8.97,10.91
12825,2020-06-18 9:00:00,9,18,6,2020,100.12,9.2,29.57,84,99.04,13.9,86.66,8.76,8.75,11.08
12826,2020-06-18 10:00:00,10,18,6,2020,100.15,8.89,29.78,126.15,100,11.48,84.18,9.2,8.61,11.23
12827,2020-06-18 11:00:00,11,18,6,2020,100.15,8.29,29.96,163.25,99.64,8.7,82.02,8.89,8.76,11.38
12828,2020-06-18 12:00:00,12,18,6,2020,100.12,7.83,30.08,246.88,98.36,7.53,80.69,8.29,9.2,11.39
12829,2020-06-18 13:00:00,13,18,6,2020,100.06,7.41,30.12,249.12,98.89,5.41,79.99,7.83,8.89,11.54
12830,2020-06-18 14:00:00,14,18,6,2020,100.01,7.05,30.1,289.83,98.68,4.07,79.71,7.41,8.29,11.63
12831,2020-06-18 15:00:00,15,18,6,2020,99.97,6.77,30,271.8,99.08,3.1,80.1,7.05,7.83,11.4
12832,2020-06-18 16:00:00,16,18,6,2020,99.97,6.71,29.85,168.75,100,2.3,81.31,6.77,7.41,11.2
12833,2020-06-18 17:00:00,17,18,6,2020,100,6.98,29.69,82.2,100,1.76,82.99,6.71,7.05,11.15
12834,2020-06-18 18:00:00,18,18,6,2020,100.03,7.27,29.44,12.7,100,1.45,84.86,6.98,6.77,11.24
12835,2020-06-18 19:00:00,19,18,6,2020,100.07,7.69,29.3,0,98.81,1.34,86.17,7.27,6.71,11.71
12836,2020-06-18 20:00:00,20,18,6,2020,100.15,8.16,29.3,0,99.44,1.56,86.81,7.69,6.98,12.11
12837,2020-06-18 21:00:00,21,18,6,2020,100.23,8.47,29.28,0,88.19,2.8,87.48,8.16,7.27,11.72
12838,2020-06-18 22:00:00,22,18,6,2020,100.24,8.79,29.22,0,89.25,4.47,88.17,8.47,7.69,10.88
12839,2020-06-18 23:00:00,23,18,6,2020,100.19,8.96,29.13,0,91.02,6.17,88.78,8.79,8.16,10.08
12840,2020-06-19 0:00:00,0,19,6,2020,100.13,8.92,29.04,0,99.36,8.48,89.11,8.96,8.47,9.53
12841,2020-06-19 1:00:00,1,19,6,2020,100.08,8.76,28.91,0,99.67,8.97,89.35,8.92,8.79,9.31
12842,2020-06-19 2:00:00,2,19,6,2020,100.05,8.66,28.77,0,99.79,10.69,89.5,8.76,8.96,9.14
12843,2020-06-19 3:00:00,3,19,6,2020,100.03,8.5,28.63,0,99.41,11.39,89.46,8.66,8.92,9.01
12844,2020-06-19 4:00:00,4,19,6,2020,100.05,8.1,28.55,0,99.21,11.7,89.29,8.5,8.76,8.99
12845,2020-06-19 5:00:00,5,19,6,2020,100.1,7.61,28.52,6.1,100,10.9,88.84,8.1,8.66,8.97
12846,2020-06-19 6:00:00,6,19,6,2020,100.16,7.32,28.68,68.7,99.84,8.81,87.84,7.61,8.5,8.75
12847,2020-06-19 7:00:00,7,19,6,2020,100.23,7.27,28.86,162.73,99.18,7.55,86.63,7.32,8.1,8.61
12848,2020-06-19 8:00:00,8,19,6,2020,100.27,7.09,29.02,270.15,98.88,5.38,85.59,7.27,7.61,8.76
12849,2020-06-19 9:00:00,9,19,6,2020,100.28,6.95,29.16,377.7,97.83,3.6,85.03,7.09,7.32,9.2
12850,2020-06-19 10:00:00,10,19,6,2020,100.28,6.84,29.36,532,96.79,3.33,84.28,6.95,7.27,8.89
12851,2020-06-19 11:00:00,11,19,6,2020,100.26,6.68,29.48,614.88,89.37,2.98,83.87,6.84,7.09,8.29
12852,2020-06-19 12:00:00,12,19,6,2020,100.21,6.57,29.54,624.95,95.6,2.41,83.77,6.68,6.95,7.83
12853,2020-06-19 13:00:00,13,19,6,2020,100.14,6.5,29.57,671.95,99.46,2.21,83.87,6.57,6.84,7.41
12854,2020-06-19 14:00:00,14,19,6,2020,100.08,6.48,29.57,571.08,93.51,2.01,83.97,6.5,6.68,7.05
12855,2020-06-19 15:00:00,15,19,6,2020,100.03,6.33,29.54,421.95,90.35,1.67,84.08,6.48,6.57,6.77
12856,2020-06-19 16:00:00,16,19,6,2020,100.02,6.16,29.48,258.33,90.06,1.43,84.39,6.33,6.5,6.71
12857,2020-06-19 17:00:00,17,19,6,2020,100.03,6.03,29.37,116.28,89.36,1.37,84.98,6.16,6.48,6.98
12858,2020-06-19 18:00:00,18,19,6,2020,100.07,5.65,29.23,18.1,88.75,1.12,86.13,6.03,6.33,7.27
12859,2020-06-19 19:00:00,19,19,6,2020,100.15,5.43,29.15,0,87.57,1.39,87.02,5.65,6.16,7.69
12860,2020-06-19 20:00:00,20,19,6,2020,100.21,5.31,29.2,0,38.99,1.52,87.13,5.43,6.03,8.16
12861,2020-06-19 21:00:00,21,19,6,2020,100.27,4.84,29.23,0,27.31,2.29,87.22,5.31,5.65,8.47
12862,2020-06-19 22:00:00,22,19,6,2020,100.27,4.33,29.21,0,41.03,3.19,87.48,4.84,5.43,8.79
12863,2020-06-19 23:00:00,23,19,6,2020,100.23,4.02,29.15,0,99.61,3.82,87.9,4.33,5.31,8.96
12864,2020-06-20 0:00:00,0,20,6,2020,100.16,3.82,29.08,0,43.82,4.34,88.2,4.02,4.84,8.92
12865,2020-06-20 1:00:00,1,20,6,2020,100.08,3.65,29.01,0,78.07,4.12,88.49,3.82,4.33,8.76
12866,2020-06-20 2:00:00,2,20,6,2020,100.03,3.45,28.95,0,44.62,4.68,88.75,3.65,4.02,8.66
12867,2020-06-20 3:00:00,3,20,6,2020,99.99,3.61,28.9,0,65.43,5.69,89.25,3.45,3.82,8.5
12868,2020-06-20 4:00:00,4,20,6,2020,100.01,3.89,28.89,0,69.65,5.88,89.43,3.61,3.65,8.1
12869,2020-06-20 5:00:00,5,20,6,2020,100.06,4.02,28.93,6.9,76.95,7.42,89.43,3.89,3.45,7.61
12870,2020-06-20 6:00:00,6,20,6,2020,100.14,4.35,29.34,73.15,84.95,6.99,88.36,4.02,3.61,7.32
12871,2020-06-20 7:00:00,7,20,6,2020,100.19,5.02,29.62,170.5,92.06,8.14,87.11,4.35,3.89,7.27
12872,2020-06-20 8:00:00,8,20,6,2020,100.23,5.39,29.8,283.6,98.43,9.87,86.35,5.02,4.02,7.09
12873,2020-06-20 9:00:00,9,20,6,2020,100.26,5.27,29.92,384.65,97.73,14.52,86.08,5.39,4.35,6.95
12874,2020-06-20 10:00:00,10,20,6,2020,100.26,5.05,29.95,395.15,99.3,15.95,86.2,5.27,5.02,6.84
12875,2020-06-20 11:00:00,11,20,6,2020,100.23,5.11,29.9,291.27,98.5,17.38,86.57,5.05,5.39,6.68
12876,2020-06-20 12:00:00,12,20,6,2020,100.17,5.37,29.78,448.17,99.9,18.06,87.11,5.11,5.27,6.57
12877,2020-06-20 13:00:00,13,20,6,2020,100.09,5.62,29.66,289.25,100,16.38,87.57,5.37,5.05,6.5
12878,2020-06-20 14:00:00,14,20,6,2020,100.03,5.74,29.57,535.1,77.14,13.38,87.52,5.62,5.11,6.48
12879,2020-06-20 15:00:00,15,20,6,2020,99.98,5.92,29.6,472.92,55.28,10.31,87.02,5.74,5.37,6.33
12880,2020-06-20 16:00:00,16,20,6,2020,99.97,6.17,29.59,296.1,54.2,9.4,86.61,5.92,5.62,6.16
12881,2020-06-20 17:00:00,17,20,6,2020,99.98,6.24,29.51,129.52,55,8.34,86.79,6.17,5.74,6.03
12882,2020-06-20 18:00:00,18,20,6,2020,100.01,5.98,29.33,19.2,55.67,8.29,87.95,6.24,5.92,5.65
12883,2020-06-20 19:00:00,19,20,6,2020,100.07,5.72,29.2,0,53.9,8.5,88.63,5.98,6.17,5.43
12884,2020-06-20 20:00:00,20,20,6,2020,100.13,5.67,29.2,0,68.98,7.94,88.56,5.72,6.24,5.31
12885,2020-06-20 21:00:00,21,20,6,2020,100.17,5.57,29.12,0,85.94,7.15,88.78,5.67,5.98,4.84
12886,2020-06-20 22:00:00,22,20,6,2020,100.19,5.52,28.99,0,99.62,5.81,88.92,5.57,5.72,4.33
12887,2020-06-20 23:00:00,23,20,6,2020,100.15,5.52,28.82,0,98.36,5.21,89.25,5.52,5.67,4.02
12888,2020-06-21 0:00:00,0,21,6,2020,100.08,5.62,28.67,0,97.18,4.81,89.33,5.52,5.57,3.82
12889,2020-06-21 1:00:00,1,21,6,2020,100.02,5.81,28.6,0,94.28,4.1,89.12,5.62,5.52,3.65
12890,2020-06-21 2:00:00,2,21,6,2020,99.96,5.93,28.55,0,91.06,5.6,88.88,5.81,5.52,3.45
12891,2020-06-21 3:00:00,3,21,6,2020,99.91,5.84,28.49,0,71.7,10.39,88.51,5.93,5.62,3.61
12892,2020-06-21 4:00:00,4,21,6,2020,99.9,5.69,28.41,0,53.08,20.58,88.02,5.84,5.81,3.89
12893,2020-06-21 5:00:00,5,21,6,2020,99.92,5.39,28.37,6.78,62.15,36.71,87.59,5.69,5.93,4.02
12894,2020-06-21 6:00:00,6,21,6,2020,99.96,5.35,28.65,69.9,71.74,61.51,86.02,5.39,5.84,4.35
12895,2020-06-21 7:00:00,7,21,6,2020,100.02,5.39,28.9,175.48,81.26,90.23,84.44,5.35,5.69,5.02
12896,2020-06-21 8:00:00,8,21,6,2020,100.05,5.38,29.11,292.67,91.01,132.74,83.64,5.39,5.39,5.39
12897,2020-06-21 9:00:00,9,21,6,2020,100.06,5.76,29.29,442.1,79.32,141.64,83.44,5.38,5.35,5.27
12898,2020-06-21 10:00:00,10,21,6,2020,100.05,6.35,29.46,504.27,93.54,139.29,83.68,5.76,5.39,5.05
12899,2020-06-21 11:00:00,11,21,6,2020,99.99,6.99,29.57,666.65,72.48,113.38,84.01,6.35,5.38,5.11
12900,2020-06-21 12:00:00,12,21,6,2020,99.92,7.64,29.69,769.53,89.91,56.09,84.2,6.99,5.76,5.37
12901,2020-06-21 13:00:00,13,21,6,2020,99.83,8.15,29.72,696.6,98.62,16.61,84.35,7.64,6.35,5.62
12902,2020-06-21 14:00:00,14,21,6,2020,99.75,8.44,29.74,405.62,96.48,4.18,84.52,8.15,6.99,5.74
12903,2020-06-21 15:00:00,15,21,6,2020,99.71,8.36,29.75,332.5,97.7,2.4,84.62,8.44,7.64,5.92
12904,2020-06-21 16:00:00,16,21,6,2020,99.7,7.99,29.76,201.45,93.08,1.33,84.79,8.36,8.15,6.17
12905,2020-06-21 17:00:00,17,21,6,2020,99.71,7.51,29.67,96.38,88.5,0.74,85.58,7.99,8.44,6.24
12906,2020-06-21 18:00:00,18,21,6,2020,99.75,6.77,29.52,16.42,82.63,0.9,86.95,7.51,8.36,5.98
12907,2020-06-21 19:00:00,19,21,6,2020,99.79,6.12,29.39,0,76.75,0.83,88.14,6.77,7.99,5.72
12908,2020-06-21 20:00:00,20,21,6,2020,99.85,5.73,29.35,0,28.11,1.33,88.36,6.12,7.51,5.67
12909,2020-06-21 21:00:00,21,21,6,2020,99.88,5.66,29.3,0,20.47,2.19,88.3,5.73,6.77,5.57
12910,2020-06-21 22:00:00,22,21,6,2020,99.87,5.71,29.21,0,72.83,3.39,88.33,5.66,6.12,5.52
12911,2020-06-21 23:00:00,23,21,6,2020,99.83,5.82,29.11,0,34.23,5.46,88.49,5.71,5.73,5.52
12912,2020-06-22 0:00:00,0,22,6,2020,99.78,6.09,29.01,0,45.29,7.91,88.88,5.82,5.66,5.62
12913,2020-06-22 1:00:00,1,22,6,2020,99.74,6.35,28.9,0,82.73,11.6,89.57,6.09,5.71,5.81
12914,2020-06-22 2:00:00,2,22,6,2020,99.72,6.85,28.84,0,50.19,13.41,89.86,6.35,5.82,5.93
12915,2020-06-22 3:00:00,3,22,6,2020,99.72,7.29,28.8,0,51.57,15.39,89.68,6.85,6.09,5.84
12916,2020-06-22 4:00:00,4,22,6,2020,99.76,7.53,28.82,0,64.1,17.05,88.71,7.29,6.35,5.69
12917,2020-06-22 5:00:00,5,22,6,2020,99.82,7.48,28.89,7.53,69.97,16.37,87.3,7.53,6.85,5.39
12918,2020-06-22 6:00:00,6,22,6,2020,99.9,7.34,29.14,94.43,74.1,13.46,85.46,7.48,7.29,5.35
12919,2020-06-22 7:00:00,7,22,6,2020,99.97,7.43,29.4,241,78.67,11.97,83.9,7.34,7.53,5.39
12920,2020-06-22 8:00:00,8,22,6,2020,100.04,7.65,29.59,407.12,83.82,10.52,83.05,7.43,7.48,5.38
12921,2020-06-22 9:00:00,9,22,6,2020,100.08,8.01,29.76,614.47,24.62,18.13,82.69,7.65,7.34,5.76
12922,2020-06-22 10:00:00,10,22,6,2020,100.09,8.4,29.87,710.38,22.53,20.07,82.65,8.01,7.43,6.35
12923,2020-06-22 11:00:00,11,22,6,2020,100.07,8.78,29.95,790.4,48.13,22.08,82.33,8.4,7.65,6.99
12924,2020-06-22 12:00:00,12,22,6,2020,100.02,8.98,30,756.25,68.14,23.01,81.87,8.78,8.01,7.64
12925,2020-06-22 13:00:00,13,22,6,2020,99.96,8.99,30,696.03,68.14,23.61,81.82,8.98,8.4,8.15
12926,2020-06-22 14:00:00,14,22,6,2020,99.91,8.84,30,588.85,93.74,18.82,81.86,8.99,8.78,8.44
12927,2020-06-22 15:00:00,15,22,6,2020,99.88,8.75,29.98,360.83,94.59,16.29,81.96,8.84,8.98,8.36
12928,2020-06-22 16:00:00,16,22,6,2020,99.89,8.76,29.91,234.2,74.5,10.86,82.34,8.75,8.99,7.99
12929,2020-06-22 17:00:00,17,22,6,2020,99.93,8.69,29.77,114.93,56.09,6.62,83.22,8.76,8.84,7.51
12930,2020-06-22 18:00:00,18,22,6,2020,99.99,8.36,29.56,20.45,33.86,4.12,84.74,8.69,8.75,6.77
12931,2020-06-22 19:00:00,19,22,6,2020,100.07,8.18,29.45,0,10.68,2.44,85.96,8.36,8.76,6.12
12932,2020-06-22 20:00:00,20,22,6,2020,100.16,8.08,29.47,0,14.25,2.31,86.5,8.18,8.69,5.73
12933,2020-06-22 21:00:00,21,22,6,2020,100.22,7.58,29.46,0,23.83,2.2,86.91,8.08,8.36,5.66
12934,2020-06-22 22:00:00,22,22,6,2020,100.24,7.04,29.4,0,65.6,2.51,87.38,7.58,8.18,5.71
12935,2020-06-22 23:00:00,23,22,6,2020,100.2,6.72,29.3,0,11.24,4.24,87.43,7.04,8.08,5.82
12936,2020-06-23 0:00:00,0,23,6,2020,100.13,6.61,29.18,0,21.03,4.69,87.01,6.72,7.58,6.09
12937,2020-06-23 1:00:00,1,23,6,2020,100.08,6.66,29.08,0,59.94,5.06,86.49,6.61,7.04,6.35
12938,2020-06-23 2:00:00,2,23,6,2020,100.06,6.64,29,0,96.52,5.67,85.86,6.66,6.72,6.85
12939,2020-06-23 3:00:00,3,23,6,2020,100.09,6.79,28.96,0,83.99,6.38,85.38,6.64,6.61,7.29
12940,2020-06-23 4:00:00,4,23,6,2020,100.15,6.96,28.95,0,87.37,7.38,85.17,6.79,6.66,7.53
12941,2020-06-23 5:00:00,5,23,6,2020,100.22,7.11,28.98,6.93,91.14,7.4,85.36,6.96,6.64,7.48
12942,2020-06-23 6:00:00,6,23,6,2020,100.3,7.59,29.36,90.1,91.47,8.39,84.34,7.11,6.79,7.34
12943,2020-06-23 7:00:00,7,23,6,2020,100.39,8.09,29.67,221.93,93.82,11.3,82.99,7.59,6.96,7.43
12944,2020-06-23 8:00:00,8,23,6,2020,100.45,8.28,29.92,361.35,96.44,13.06,82,8.09,7.11,7.65
12945,2020-06-23 9:00:00,9,23,6,2020,100.49,8.38,30.08,559.9,76.94,9.65,81.69,8.28,7.59,8.01
12946,2020-06-23 10:00:00,10,23,6,2020,100.5,8.41,30.16,751.6,67.26,8.17,81.81,8.38,8.09,8.4
12947,2020-06-23 11:00:00,11,23,6,2020,100.48,8.34,30.18,817.15,39.92,6.99,82.1,8.41,8.28,8.78
12948,2020-06-23 12:00:00,12,23,6,2020,100.43,8.21,30.2,870.25,28.49,6.87,82.33,8.34,8.38,8.98
12949,2020-06-23 13:00:00,13,23,6,2020,100.38,8.11,30.18,824.88,65.41,6.52,82.68,8.21,8.41,8.99
12950,2020-06-23 14:00:00,14,23,6,2020,100.33,8.01,30.12,664.1,55.07,5.13,83.07,8.11,8.34,8.84
12951,2020-06-23 15:00:00,15,23,6,2020,100.29,7.86,30.06,493.35,70.05,3.33,83.25,8.01,8.21,8.75
12952,2020-06-23 16:00:00,16,23,6,2020,100.3,7.77,29.95,303.1,65.81,1.88,83.63,7.86,8.11,8.76
12953,2020-06-23 17:00:00,17,23,6,2020,100.32,7.72,29.8,131.5,62.78,1.17,84.23,7.77,8.01,8.69
12954,2020-06-23 18:00:00,18,23,6,2020,100.36,7.38,29.58,21.38,56.35,0.75,85.37,7.72,7.86,8.36
12955,2020-06-23 19:00:00,19,23,6,2020,100.43,7.21,29.46,0,51.09,0.49,85.95,7.38,7.77,8.18
12956,2020-06-23 20:00:00,20,23,6,2020,100.5,7.15,29.43,0,46.59,0.32,86.04,7.21,7.72,8.08
12957,2020-06-23 21:00:00,21,23,6,2020,100.57,6.86,29.39,0,42.08,0.4,86.22,7.15,7.38,7.58
12958,2020-06-23 22:00:00,22,23,6,2020,100.59,6.53,29.32,0,37.17,0.52,86.13,6.86,7.21,7.04
12959,2020-06-23 23:00:00,23,23,6,2020,100.56,6.26,29.21,0,20.51,0.58,86.18,6.53,7.15,6.72
12960,2020-06-24 0:00:00,0,24,6,2020,100.51,6,29.1,0,3.47,0.95,86.3,6.26,6.86,6.61
12961,2020-06-24 1:00:00,1,24,6,2020,100.47,5.6,28.98,0,56.88,1.25,86.51,6,6.53,6.66
12962,2020-06-24 2:00:00,2,24,6,2020,100.45,5.03,28.9,0,7.09,1.25,86.5,5.6,6.26,6.64
12963,2020-06-24 3:00:00,3,24,6,2020,100.45,4.67,28.86,0,18.84,1.81,86.54,5.03,6,6.79
12964,2020-06-24 4:00:00,4,24,6,2020,100.47,4.53,28.87,0,5.62,1.89,86.47,4.67,5.6,6.96
12965,2020-06-24 5:00:00,5,24,6,2020,100.53,4.42,28.91,8.38,22.29,2.25,86.36,4.53,5.03,7.11
12966,2020-06-24 6:00:00,6,24,6,2020,100.6,4.6,29.31,109.38,37.11,2.28,85.06,4.42,4.67,7.59
12967,2020-06-24 7:00:00,7,24,6,2020,100.66,5.09,29.63,286.23,52.8,1.82,83.33,4.6,4.53,8.09
12968,2020-06-24 8:00:00,8,24,6,2020,100.69,5.44,29.85,464.98,70.16,2.3,82.87,5.09,4.42,8.28
12969,2020-06-24 9:00:00,9,24,6,2020,100.71,5.77,29.95,629.92,57.64,1.96,82.82,5.44,4.6,8.38
12970,2020-06-24 10:00:00,10,24,6,2020,100.72,6.04,30,775.1,41.86,1.58,83.07,5.77,5.09,8.41
12971,2020-06-24 11:00:00,11,24,6,2020,100.67,6.31,30.06,774.53,1.39,1.5,83.42,6.04,5.44,8.34
12972,2020-06-24 12:00:00,12,24,6,2020,100.6,6.52,30.08,709.25,4.9,1.27,83.48,6.31,5.77,8.21
12973,2020-06-24 13:00:00,13,24,6,2020,100.52,6.61,30.06,699.5,3.57,1.15,83.51,6.52,6.04,8.11
12974,2020-06-24 14:00:00,14,24,6,2020,100.45,6.62,30.03,713.97,54.02,1.09,83.56,6.61,6.31,8.01
12975,2020-06-24 15:00:00,15,24,6,2020,100.4,6.51,29.94,525.28,25.61,0.89,83.81,6.62,6.52,7.86
12976,2020-06-24 16:00:00,16,24,6,2020,100.37,6.47,29.84,345.25,13.7,0.56,84.23,6.51,6.61,7.77
12977,2020-06-24 17:00:00,17,24,6,2020,100.38,6.55,29.71,155.55,12.35,0.37,84.82,6.47,6.62,7.72
